1.176470588235294101e-01,1.176470588235294101e-01,2.941176470588235392e-01,3.529411764705882582e-01,5.294117647058823595e-01,1.176470588235294101e-01,0.000000000000000000e+00,1.764705882352941291e-01,1.764705882352941291e-01,3.411764705882352811e+00
1.666666666666666574e-01,2.222222222222222099e-01,4.444444444444444198e-01,3.333333333333333148e-01,3.333333333333333148e-01,5.555555555555555247e-02,0.000000000000000000e+00,2.222222222222222099e-01,2.777777777777777901e-01,3.277777777777777679e+00
5.882352941176470507e-02,2.352941176470588203e-01,2.941176470588235392e-01,3.529411764705882582e-01,5.294117647058823595e-01,0.000000000000000000e+00,5.882352941176470507e-02,5.882352941176470507e-02,3.529411764705882582e-01,3.352941176470588314e+00
5.263157894736841813e-01,2.631578947368420907e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.736842105263157632e-01,6.315789473684210176e-01,1.578947368421052544e-01,0.000000000000000000e+00,3.210526315789473895e+00
2.941176470588235392e-01,2.941176470588235392e-01,0.000000000000000000e+00,5.882352941176470507e-02,0.000000000000000000e+00,4.705882352941176405e-01,5.882352941176470784e-01,3.529411764705882582e-01,0.000000000000000000e+00,3.411764705882352811e+00
1.578947368421052544e-01,3.684210526315789269e-01,2.105263157894736725e-01,3.157894736842105088e-01,3.157894736842105088e-01,5.263157894736841813e-02,1.578947368421052544e-01,1.052631578947368363e-01,1.578947368421052544e-01,2.947368421052631415e+00
1.764705882352941291e-01,1.764705882352941291e-01,2.352941176470588203e-01,1.764705882352941291e-01,6.470588235294117974e-01,1.176470588235294101e-01,0.000000000000000000e+00,1.176470588235294101e-01,1.176470588235294101e-01,3.647058823529411686e+00
2.352941176470588203e-01,2.352941176470588203e-01,1.764705882352941291e-01,2.352941176470588203e-01,5.882352941176470507e-02,1.764705882352941291e-01,2.941176470588235392e-01,2.352941176470588203e-01,2.941176470588235392e-01,3.823529411764706065e+00
1.764705882352941291e-01,3.529411764705882582e-01,2.352941176470588203e-01,1.764705882352941291e-01,4.705882352941176405e-01,1.176470588235294101e-01,2.352941176470588203e-01,5.882352941176470507e-02,1.764705882352941291e-01,3.764705882352941124e+00
5.882352941176470507e-02,2.352941176470588203e-01,1.764705882352941291e-01,4.117647058823529216e-01,5.294117647058823595e-01,5.882352941176470507e-02,5.882352941176470507e-02,5.882352941176470507e-02,5.294117647058823595e-01,3.411764705882352811e+00
1.764705882352941291e-01,1.176470588235294101e-01,4.705882352941176405e-01,4.117647058823529216e-01,5.294117647058823595e-01,0.000000000000000000e+00,5.882352941176470507e-02,0.000000000000000000e+00,1.176470588235294101e-01,3.529411764705882248e+00
5.882352941176470507e-02,1.764705882352941291e-01,2.352941176470588203e-01,4.705882352941176405e-01,4.117647058823529216e-01,5.882352941176470507e-02,5.882352941176470507e-02,1.176470588235294101e-01,6.470588235294117974e-01,3.588235294117647189e+00
5.882352941176470507e-02,4.705882352941176405e-01,5.882352941176470507e-02,3.529411764705882582e-01,2.352941176470588203e-01,5.882352941176470507e-02,1.176470588235294101e-01,3.529411764705882582e-01,2.941176470588235392e-01,3.647058823529411686e+00
0.000000000000000000e+00,5.882352941176470784e-01,1.176470588235294101e-01,1.176470588235294101e-01,1.176470588235294101e-01,2.941176470588235392e-01,5.882352941176470507e-02,4.705882352941176405e-01,6.470588235294117974e-01,3.764705882352941124e+00
2.941176470588235392e-01,3.529411764705882582e-01,1.764705882352941291e-01,1.176470588235294101e-01,0.000000000000000000e+00,3.529411764705882582e-01,7.058823529411765163e-01,2.941176470588235392e-01,5.882352941176470507e-02,3.705882352941176627e+00
1.111111111111111049e-01,1.666666666666666574e-01,2.222222222222222099e-01,6.666666666666666297e-01,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.111111111111111049e-01,3.888888888888888951e-01,3.611111111111111160e+00
2.222222222222222099e-01,3.333333333333333148e-01,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,2.222222222222222099e-01,5.000000000000000000e-01,3.888888888888888951e-01,5.555555555555555247e-02,3.666666666666666519e+00
2.352941176470588203e-01,3.529411764705882582e-01,0.000000000000000000e+00,1.764705882352941291e-01,0.000000000000000000e+00,2.941176470588235392e-01,3.529411764705882582e-01,7.058823529411765163e-01,1.176470588235294101e-01,3.411764705882352811e+00
1.666666666666666574e-01,1.666666666666666574e-01,1.666666666666666574e-01,0.000000000000000000e+00,4.444444444444444198e-01,2.777777777777777901e-01,8.333333333333333703e-01,1.111111111111111049e-01,1.111111111111111049e-01,3.666666666666666519e+00
1.111111111111111049e-01,5.555555555555555247e-02,3.888888888888888951e-01,1.111111111111111049e-01,5.555555555555555802e-01,5.555555555555555247e-02,2.222222222222222099e-01,2.777777777777777901e-01,1.666666666666666574e-01,3.777777777777777679e+00
1.666666666666666574e-01,1.666666666666666574e-01,3.333333333333333148e-01,2.777777777777777901e-01,7.222222222222222099e-01,5.555555555555555247e-02,1.111111111111111049e-01,0.000000000000000000e+00,1.666666666666666574e-01,3.388888888888888840e+00
2.222222222222222099e-01,6.666666666666666297e-01,2.222222222222222099e-01,1.111111111111111049e-01,1.111111111111111049e-01,5.555555555555555247e-02,5.555555555555555247e-02,2.222222222222222099e-01,3.888888888888888951e-01,3.388888888888888840e+00
5.882352941176470507e-02,3.529411764705882582e-01,1.176470588235294101e-01,1.764705882352941291e-01,1.176470588235294101e-01,4.705882352941176405e-01,1.764705882352941291e-01,4.705882352941176405e-01,2.352941176470588203e-01,3.352941176470588314e+00
2.352941176470588203e-01,2.352941176470588203e-01,0.000000000000000000e+00,1.176470588235294101e-01,0.000000000000000000e+00,4.705882352941176405e-01,5.882352941176470784e-01,2.941176470588235392e-01,1.176470588235294101e-01,3.176470588235293935e+00
1.176470588235294101e-01,2.941176470588235392e-01,2.941176470588235392e-01,5.294117647058823595e-01,5.294117647058823595e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.176470588235294101e-01,5.294117647058823595e-01,3.529411764705882248e+00
1.666666666666666574e-01,1.666666666666666574e-01,0.000000000000000000e+00,1.666666666666666574e-01,1.666666666666666574e-01,5.555555555555555247e-02,5.555555555555555802e-01,3.333333333333333148e-01,1.111111111111111049e-01,3.222222222222222321e+00
1.764705882352941291e-01,0.000000000000000000e+00,1.176470588235294101e-01,2.352941176470588203e-01,0.000000000000000000e+00,1.176470588235294101e-01,7.647058823529411242e-01,2.941176470588235392e-01,0.000000000000000000e+00,3.352941176470588314e+00
5.882352941176470507e-02,2.941176470588235392e-01,2.352941176470588203e-01,4.117647058823529216e-01,4.705882352941176405e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.764705882352941291e-01,2.941176470588235392e-01,3.117647058823529438e+00
2.352941176470588203e-01,5.882352941176470507e-02,5.882352941176470507e-02,5.882352941176470507e-02,2.352941176470588203e-01,1.176470588235294101e-01,5.882352941176470784e-01,2.352941176470588203e-01,0.000000000000000000e+00,3.294117647058823373e+00
2.352941176470588203e-01,5.882352941176470507e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.941176470588235392e-01,7.058823529411765163e-01,2.941176470588235392e-01,0.000000000000000000e+00,3.294117647058823373e+00
1.176470588235294101e-01,2.352941176470588203e-01,0.000000000000000000e+00,1.764705882352941291e-01,5.882352941176470507e-02,1.764705882352941291e-01,2.352941176470588203e-01,4.705882352941176405e-01,5.882352941176470507e-02,2.941176470588235503e+00
1.764705882352941291e-01,1.764705882352941291e-01,2.941176470588235392e-01,5.882352941176470507e-02,4.705882352941176405e-01,1.176470588235294101e-01,2.352941176470588203e-01,2.352941176470588203e-01,5.882352941176470507e-02,3.294117647058823373e+00
0.000000000000000000e+00,2.222222222222222099e-01,2.777777777777777901e-01,4.444444444444444198e-01,5.555555555555555802e-01,5.555555555555555247e-02,5.555555555555555247e-02,1.111111111111111049e-01,2.222222222222222099e-01,3.500000000000000000e+00
5.263157894736841813e-02,2.105263157894736725e-01,7.105263157894736725e-01,6.052631578947368363e-01,6.578947368421053099e-01,5.263157894736841813e-02,7.894736842105262720e-02,7.894736842105262720e-02,0.000000000000000000e+00,3.605263157894736725e+00
2.222222222222222099e-01,3.888888888888888951e-01,5.555555555555555247e-02,5.000000000000000000e-01,4.444444444444444198e-01,5.555555555555555247e-02,0.000000000000000000e+00,1.666666666666666574e-01,2.777777777777777901e-01,3.500000000000000000e+00
1.764705882352941291e-01,2.941176470588235392e-01,5.882352941176470507e-02,1.764705882352941291e-01,2.352941176470588203e-01,1.764705882352941291e-01,6.470588235294117974e-01,1.176470588235294101e-01,0.000000000000000000e+00,3.647058823529411686e+00
2.941176470588235392e-01,3.529411764705882582e-01,0.000000000000000000e+00,1.764705882352941291e-01,3.529411764705882582e-01,2.352941176470588203e-01,3.529411764705882582e-01,3.529411764705882582e-01,1.764705882352941291e-01,3.470588235294117752e+00
1.764705882352941291e-01,1.764705882352941291e-01,1.764705882352941291e-01,3.529411764705882582e-01,2.941176470588235392e-01,0.000000000000000000e+00,1.764705882352941291e-01,2.352941176470588203e-01,0.000000000000000000e+00,3.352941176470588314e+00
2.777777777777777901e-01,2.222222222222222099e-01,5.555555555555555247e-02,1.666666666666666574e-01,2.222222222222222099e-01,2.222222222222222099e-01,3.333333333333333148e-01,4.444444444444444198e-01,1.111111111111111049e-01,3.833333333333333481e+00
1.764705882352941291e-01,1.176470588235294101e-01,1.176470588235294101e-01,1.764705882352941291e-01,1.176470588235294101e-01,2.352941176470588203e-01,3.529411764705882582e-01,4.705882352941176405e-01,5.882352941176470507e-02,3.352941176470588314e+00
0.000000000000000000e+00,4.117647058823529216e-01,0.000000000000000000e+00,1.764705882352941291e-01,1.176470588235294101e-01,1.176470588235294101e-01,3.529411764705882582e-01,4.705882352941176405e-01,2.352941176470588203e-01,3.176470588235293935e+00
5.882352941176470507e-02,1.176470588235294101e-01,4.117647058823529216e-01,3.529411764705882582e-01,4.705882352941176405e-01,5.882352941176470507e-02,2.941176470588235392e-01,1.764705882352941291e-01,0.000000000000000000e+00,3.470588235294117752e+00
1.176470588235294101e-01,1.764705882352941291e-01,1.176470588235294101e-01,1.764705882352941291e-01,5.882352941176470507e-02,2.352941176470588203e-01,6.470588235294117974e-01,4.117647058823529216e-01,0.000000000000000000e+00,3.470588235294117752e+00
1.764705882352941291e-01,1.176470588235294101e-01,5.882352941176470507e-02,2.941176470588235392e-01,2.352941176470588203e-01,1.764705882352941291e-01,5.882352941176470784e-01,1.764705882352941291e-01,1.176470588235294101e-01,3.588235294117647189e+00
2.352941176470588203e-01,3.529411764705882582e-01,5.882352941176470507e-02,2.352941176470588203e-01,2.941176470588235392e-01,1.176470588235294101e-01,6.470588235294117974e-01,5.882352941176470507e-02,0.000000000000000000e+00,3.294117647058823373e+00
1.250000000000000000e-01,3.125000000000000000e-01,6.250000000000000000e-02,0.000000000000000000e+00,1.875000000000000000e-01,3.125000000000000000e-01,7.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,3.437500000000000000e+00
6.250000000000000000e-02,6.250000000000000000e-02,5.000000000000000000e-01,5.625000000000000000e-01,8.125000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.875000000000000000e-01,3.375000000000000000e+00
1.764705882352941291e-01,1.176470588235294101e-01,2.352941176470588203e-01,5.294117647058823595e-01,1.764705882352941291e-01,5.882352941176470507e-02,4.117647058823529216e-01,1.764705882352941291e-01,4.117647058823529216e-01,3.411764705882352811e+00
5.882352941176470507e-02,5.294117647058823595e-01,2.352941176470588203e-01,4.117647058823529216e-01,4.705882352941176405e-01,5.882352941176470507e-02,1.176470588235294101e-01,1.176470588235294101e-01,1.764705882352941291e-01,3.588235294117647189e+00
3.529411764705882582e-01,5.882352941176470507e-02,5.882352941176470507e-02,1.176470588235294101e-01,1.764705882352941291e-01,1.176470588235294101e-01,4.705882352941176405e-01,3.529411764705882582e-01,1.176470588235294101e-01,3.470588235294117752e+00
1.666666666666666574e-01,3.333333333333333148e-01,5.555555555555555247e-02,1.666666666666666574e-01,2.777777777777777901e-01,2.222222222222222099e-01,1.666666666666666574e-01,3.888888888888888951e-01,1.666666666666666574e-01,3.444444444444444642e+00
5.882352941176470507e-02,2.352941176470588203e-01,2.941176470588235392e-01,4.117647058823529216e-01,5.294117647058823595e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.529411764705882582e-01,3.411764705882352811e+00
2.352941176470588203e-01,5.882352941176470507e-02,1.176470588235294101e-01,1.764705882352941291e-01,0.000000000000000000e+00,2.352941176470588203e-01,4.705882352941176405e-01,4.705882352941176405e-01,1.764705882352941291e-01,3.705882352941176627e+00
0.000000000000000000e+00,5.882352941176470507e-02,4.117647058823529216e-01,4.117647058823529216e-01,7.058823529411765163e-01,0.000000000000000000e+00,5.882352941176470507e-02,0.000000000000000000e+00,1.176470588235294101e-01,3.411764705882352811e+00
2.352941176470588203e-01,2.941176470588235392e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.176470588235294101e-01,1.176470588235294101e-01,3.529411764705882582e-01,3.529411764705882582e-01,0.000000000000000000e+00,3.411764705882352811e+00
0.000000000000000000e+00,4.117647058823529216e-01,1.764705882352941291e-01,2.941176470588235392e-01,3.529411764705882582e-01,5.882352941176470507e-02,0.000000000000000000e+00,5.882352941176470507e-02,5.882352941176470784e-01,3.294117647058823373e+00
1.176470588235294101e-01,4.117647058823529216e-01,1.764705882352941291e-01,3.529411764705882582e-01,5.294117647058823595e-01,0.000000000000000000e+00,1.176470588235294101e-01,5.882352941176470507e-02,1.176470588235294101e-01,3.470588235294117752e+00
1.176470588235294101e-01,0.000000000000000000e+00,3.529411764705882582e-01,2.352941176470588203e-01,8.823529411764705621e-01,0.000000000000000000e+00,1.764705882352941291e-01,0.000000000000000000e+00,1.176470588235294101e-01,3.176470588235293935e+00
2.941176470588235392e-01,5.882352941176470784e-01,0.000000000000000000e+00,5.882352941176470507e-02,3.529411764705882582e-01,1.176470588235294101e-01,2.941176470588235392e-01,2.352941176470588203e-01,1.764705882352941291e-01,3.352941176470588314e+00
2.941176470588235392e-01,1.764705882352941291e-01,2.352941176470588203e-01,1.764705882352941291e-01,1.176470588235294101e-01,1.176470588235294101e-01,7.058823529411765163e-01,5.882352941176470507e-02,1.176470588235294101e-01,3.294117647058823373e+00
5.882352941176470507e-02,1.764705882352941291e-01,3.529411764705882582e-01,2.941176470588235392e-01,4.705882352941176405e-01,5.882352941176470507e-02,3.529411764705882582e-01,5.882352941176470507e-02,5.882352941176470507e-02,3.411764705882352811e+00
1.176470588235294101e-01,4.705882352941176405e-01,5.882352941176470507e-02,1.764705882352941291e-01,2.352941176470588203e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.941176470588235392e-01,3.529411764705882582e-01,3.117647058823529438e+00
5.882352941176470507e-02,4.117647058823529216e-01,2.352941176470588203e-01,3.529411764705882582e-01,5.882352941176470784e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.882352941176470507e-02,3.529411764705882582e-01,3.000000000000000000e+00
1.176470588235294101e-01,1.176470588235294101e-01,4.117647058823529216e-01,2.352941176470588203e-01,8.823529411764705621e-01,1.176470588235294101e-01,1.764705882352941291e-01,5.882352941176470507e-02,1.764705882352941291e-01,3.058823529411764497e+00
1.176470588235294101e-01,4.705882352941176405e-01,0.000000000000000000e+00,1.176470588235294101e-01,1.764705882352941291e-01,5.294117647058823595e-01,1.176470588235294101e-01,2.941176470588235392e-01,1.176470588235294101e-01,3.176470588235293935e+00
2.000000000000000042e-02,2.600000000000000089e-01,1.799999999999999933e-01,2.999999999999999889e-01,1.000000000000000056e-01,2.600000000000000089e-01,2.000000000000000111e-01,2.399999999999999911e-01,2.999999999999999889e-01,3.600000000000000089e+00
1.176470588235294101e-01,3.921568627450980338e-02,3.529411764705882582e-01,5.882352941176470784e-01,3.529411764705882582e-01,0.000000000000000000e+00,1.960784313725490169e-01,3.921568627450980338e-02,7.843137254901960675e-02,3.666666666666666519e+00
1.041666666666666713e-01,6.250000000000000000e-02,6.250000000000000000e-02,1.666666666666666574e-01,1.666666666666666574e-01,4.583333333333333148e-01,5.000000000000000000e-01,2.500000000000000000e-01,8.333333333333332871e-02,3.729166666666666519e+00
2.000000000000000111e-01,2.222222222222222099e-01,2.888888888888888618e-01,4.666666666666666741e-01,2.444444444444444364e-01,4.444444444444444614e-02,1.333333333333333315e-01,1.555555555555555580e-01,2.000000000000000111e-01,3.688888888888889106e+00
6.818181818181817677e-02,2.500000000000000000e-01,9.090909090909091161e-02,4.090909090909091161e-01,2.045454545454545581e-01,2.727272727272727071e-01,4.545454545454545581e-02,2.500000000000000000e-01,4.318181818181818232e-01,3.590909090909090828e+00
9.090909090909091161e-02,9.090909090909091161e-02,2.954545454545454697e-01,5.000000000000000000e-01,4.090909090909091161e-01,4.545454545454545581e-02,6.818181818181817677e-02,6.818181818181817677e-02,5.000000000000000000e-01,3.477272727272727071e+00
2.500000000000000000e-01,3.181818181818181768e-01,1.818181818181818232e-01,2.272727272727272652e-01,3.409090909090908839e-01,1.136363636363636326e-01,2.727272727272727071e-01,1.590909090909090884e-01,1.590909090909090884e-01,3.250000000000000000e+00
1.578947368421052544e-01,3.421052631578947456e-01,1.315789473684210453e-01,4.210526315789473450e-01,3.421052631578947456e-01,3.157894736842105088e-01,5.263157894736841813e-02,3.684210526315789269e-01,2.368421052631578816e-01,3.315789473684210620e+00
1.956521739130434867e-01,1.086956521739130405e-01,6.521739130434782428e-02,1.521739130434782705e-01,8.695652173913043237e-02,4.565217391304347561e-01,4.565217391304347561e-01,3.478260869565217295e-01,6.521739130434782428e-02,3.347826086956521952e+00
6.521739130434782428e-02,1.739130434782608647e-01,2.173913043478260809e-02,1.521739130434782705e-01,1.086956521739130405e-01,5.217391304347825942e-01,1.304347826086956486e-01,3.695652173913043237e-01,3.913043478260869734e-01,3.347826086956521952e+00
2.399999999999999911e-01,5.999999999999999778e-02,2.000000000000000042e-02,1.000000000000000056e-01,1.000000000000000056e-01,3.800000000000000044e-01,6.999999999999999556e-01,1.400000000000000133e-01,8.000000000000000167e-02,3.379999999999999893e+00
1.346153846153846090e-01,1.923076923076923184e-01,3.846153846153846367e-02,3.076923076923077094e-01,2.884615384615384359e-01,2.500000000000000000e-01,7.692307692307692735e-02,2.884615384615384359e-01,1.538461538461538547e-01,3.500000000000000000e+00
4.347826086956521618e-02,1.086956521739130405e-01,4.565217391304347561e-01,4.565217391304347561e-01,4.565217391304347561e-01,0.000000000000000000e+00,2.173913043478260809e-02,6.521739130434782428e-02,3.695652173913043237e-01,3.347826086956521952e+00
5.769230769230769551e-02,2.692307692307692180e-01,3.846153846153846367e-02,2.884615384615384359e-01,1.730769230769230727e-01,3.653846153846153633e-01,9.615384615384615918e-02,2.692307692307692180e-01,1.923076923076923184e-01,3.442307692307692513e+00
6.521739130434782428e-02,2.173913043478260809e-01,6.521739130434782428e-02,2.826086956521738913e-01,1.304347826086956486e-01,4.782608695652174058e-01,1.304347826086956486e-01,2.826086956521738913e-01,3.043478260869565410e-01,3.500000000000000000e+00
8.163265306122448328e-02,1.836734693877551117e-01,2.448979591836734637e-01,3.673469387755102233e-01,2.448979591836734637e-01,2.448979591836734637e-01,2.040816326530612290e-01,1.632653061224489666e-01,1.020408163265306145e-01,3.612244897959183465e+00
