3.60,6.20,6.40,4.33,6.67,1.00,1.50,1.00
4.00,6.20,5.80,3.00,4.83,1.50,1.33,1.00
4.50,6.17,4.50,1.00,1.00,7.20,1.00,1.00
2.40,6.00,5.60,4.00,3.00,1.17,1.00,1.00
4.00,6.00,4.00,1.00,1.00,4.67,1.33,1.00
2.67,6.00,6.33,3.83,2.50,1.50,1.00,1.00
5.00,6.00,4.60,2.17,1.00,1.00,2.83,1.00
3.17,5.83,5.50,3.17,1.50,1.67,1.33,1.00
5.60,5.80,3.80,1.00,1.00,4.83,1.67,1.50
3.60,5.80,5.80,2.50,2.33,2.33,1.00,1.00
5.40,5.80,4.80,1.17,1.50,1.67,3.33,1.00
4.00,5.67,4.83,1.50,2.33,2.00,4.00,1.00
4.80,5.60,3.60,1.00,1.00,6.83,1.17,1.00
3.80,5.40,5.20,1.00,1.33,4.00,1.00,1.00
4.67,5.33,4.67,1.00,1.80,2.60,1.60,2.20
4.33,5.33,3.00,1.17,1.00,7.50,1.17,1.50
5.83,5.00,2.83,1.00,1.00,6.17,1.00,1.33
3.83,4.83,4.17,1.00,2.20,4.80,1.00,2.00
2.20,4.80,6.00,1.50,6.67,1.00,1.33,1.00
3.00,4.60,5.20,6.00,5.33,1.00,1.00,1.00
4.33,4.33,4.33,1.00,1.00,4.17,2.17,2.67
3.33,4.00,4.83,2.17,2.50,1.00,2.33,1.00
5.80,3.80,2.60,1.00,1.00,4.40,1.40,1.80
5.80,1.20,1.40,1.00,1.00,1.00,6.00,4.17
5.50,1.33,2.83,1.00,1.00,1.00,5.80,4.60
3.00,1.40,4.20,1.00,3.50,1.00,6.00,1.00
4.50,1.50,3.00,1.00,1.67,1.00,4.00,2.33
5.50,1.50,1.33,1.00,1.00,1.00,5.83,7.17
4.80,1.60,3.40,1.00,1.67,1.00,4.00,4.33
5.20,1.80,2.20,1.00,1.00,1.00,4.67,5.00
4.80,1.80,1.60,1.00,1.33,1.00,7.00,4.50
5.40,1.80,2.40,1.00,2.17,1.00,6.00,2.67
3.67,1.83,4.00,1.00,3.17,1.17,4.00,1.33
4.67,1.83,2.17,1.00,1.67,1.00,2.33,4.67
5.20,2.00,2.80,1.00,1.33,1.67,4.17,4.17
4.17,2.00,3.33,1.00,1.00,1.00,5.67,2.67
5.20,2.20,2.80,1.00,1.00,2.00,6.83,4.00
4.33,2.33,3.17,2.00,2.17,1.17,5.50,1.67
3.17,2.33,3.67,1.00,3.20,1.00,3.60,3.60
5.60,2.40,2.60,1.17,1.00,1.00,6.17,4.00
5.60,2.40,3.00,1.40,1.00,1.00,7.20,3.40
6.80,2.40,1.00,1.00,1.00,4.67,1.67,6.83
4.50,2.50,3.83,1.00,1.00,1.00,6.00,4.67
5.00,2.50,3.00,1.00,2.50,1.00,4.67,2.50
4.80,2.60,3.60,1.00,1.00,1.67,3.50,4.00
4.20,2.80,3.20,1.00,1.00,1.00,4.83,4.33
3.83,3.00,3.67,2.40,1.60,1.00,5.00,1.60
4.00,3.00,4.40,1.00,2.17,1.17,5.00,1.33
5.60,3.00,2.80,1.00,1.00,1.00,4.83,3.83
3.60,3.00,5.40,1.00,1.17,1.50,3.50,3.17
3.50,3.33,5.17,1.00,1.83,1.17,5.33,2.50
5.33,3.67,3.17,1.00,1.00,2.40,1.60,6.20
6.40,4.20,2.00,1.00,1.00,6.17,1.00,5.00
2.00,6.40,7.00,5.83,6.33,1.00,1.00,1.00
1.00,5.67,7.00,5.83,7.17,1.00,1.00,1.00
1.00,4.67,7.00,5.20,4.80,1.00,1.80,1.00
2.20,5.80,7.00,6.00,7.33,1.00,1.00,1.00
1.83,5.17,6.83,6.50,4.83,1.00,1.00,1.00
2.00,3.60,6.60,3.33,7.00,1.00,2.00,1.00
3.20,5.80,6.60,4.17,5.33,1.00,1.67,1.00
2.20,6.40,6.60,5.17,4.33,1.00,1.00,1.00
1.67,4.00,6.50,5.67,6.67,1.00,1.00,1.00
4.20,6.20,6.40,4.83,5.17,1.00,1.00,1.00
2.80,5.20,6.40,5.83,4.50,1.00,1.33,1.00
1.80,5.80,6.40,4.83,7.00,1.00,1.00,1.00
1.60,3.80,6.20,2.67,6.83,1.00,1.33,1.00
3.33,6.33,6.17,6.33,3.00,1.17,1.00,1.00
3.00,5.33,6.17,5.50,4.17,1.00,1.33,1.00
2.83,5.83,6.00,4.00,5.00,1.00,1.00,1.00
3.00,3.50,5.83,1.67,6.17,1.33,3.00,1.00
2.83,3.83,5.83,2.33,7.17,1.00,2.17,1.00
2.80,6.20,5.80,6.00,6.00,1.00,1.00,1.00
2.50,5.00,5.67,1.33,6.50,1.00,1.00,1.00
3.00,5.20,5.60,3.17,4.50,1.00,1.00,1.00
4.60,5.40,5.60,2.17,2.83,1.67,2.83,1.00
3.00,4.67,5.50,4.83,5.17,1.00,1.83,1.00
2.33,4.67,5.50,6.33,4.67,1.00,1.00,1.00
1.80,3.40,5.40,1.00,4.33,1.00,3.17,1.00
1.60,6.00,5.40,4.00,6.17,1.00,1.00,1.00
3.17,4.83,5.33,3.67,3.83,1.00,1.83,1.00
2.40,4.00,5.00,3.67,7.33,1.00,1.00,1.00
3.80,3.40,4.80,1.33,4.67,1.00,2.50,1.00
3.50,1.50,3.17,1.83,4.83,1.17,1.67,1.67
6.67,2.33,1.17,1.00,1.00,3.80,1.40,7.40
6.67,2.67,1.17,1.17,1.00,3.67,1.67,7.50
6.33,3.33,1.50,1.00,1.00,2.33,4.00,7.00
6.50,3.33,1.50,1.00,1.00,3.17,1.83,7.50
6.80,2.80,1.60,1.00,1.00,4.67,1.00,7.83
6.60,3.40,1.60,1.00,1.00,6.00,1.00,7.17
6.80,3.60,1.60,1.00,1.00,2.50,2.00,6.17
5.83,2.67,1.67,1.00,1.00,1.00,5.33,6.00
6.00,2.40,1.80,1.00,1.00,2.67,3.00,6.00
6.00,2.60,2.00,1.00,1.00,4.50,1.00,5.17
4.83,1.17,2.00,1.00,1.33,1.00,6.83,3.17
5.40,3.00,2.00,1.00,1.00,2.00,4.20,5.40
6.40,3.20,2.00,1.00,1.00,4.17,1.00,5.67
5.40,2.20,2.00,1.00,1.00,2.00,6.50,6.83
5.20,1.80,2.20,1.00,1.00,1.83,5.83,5.50
6.80,4.00,2.20,1.00,1.00,5.00,1.00,4.17
4.20,2.40,2.40,1.00,1.33,1.17,4.17,3.17
5.20,2.80,2.60,1.00,1.00,1.67,5.67,5.83
5.17,4.50,2.67,1.00,1.00,4.83,1.00,4.17
5.50,2.17,2.83,1.00,1.00,1.00,3.40,5.40
4.33,1.83,2.83,1.00,1.00,1.00,5.67,3.00
5.40,2.60,3.00,1.00,1.33,1.83,4.17,5.00
5.00,4.00,3.17,1.00,1.00,1.83,1.67,3.00
5.50,3.83,3.17,1.00,1.00,3.50,1.50,4.33
3.40,2.60,3.40,1.00,1.50,1.00,6.00,4.17
4.80,2.40,3.60,1.00,1.00,1.33,6.67,4.50
5.00,2.83,3.67,1.00,2.40,1.00,2.60,4.20
4.20,2.20,4.00,1.00,1.83,1.67,5.50,4.33
4.60,4.20,4.20,1.00,1.33,3.33,2.67,1.00
3.20,3.40,5.00,1.33,5.33,1.00,3.00,1.00
